,l_xy,n_pts,time
3455,90,350,0.007979869842529297
3456,91,350,0.007815361022949219
3457,92,350,0.007770538330078125
3458,93,350,0.0078122615814208984
3459,94,350,0.00767970085144043
3460,95,350,0.007612466812133789
3461,96,350,0.00756072998046875
3462,97,350,0.0075571537017822266
3463,98,350,0.0074291229248046875
3464,99,350,0.007315397262573242
3465,1,360,0.12236237525939941
3466,2,360,0.09522557258605957
3467,3,360,0.0711979866027832
3468,4,360,0.05559682846069336
3469,5,360,0.05004453659057617
3470,6,360,0.04578280448913574
3471,7,360,0.040781259536743164
3472,8,360,0.03778886795043945
3473,9,360,0.033983469009399414
3474,10,360,0.03065800666809082
3475,11,360,0.028407573699951172
3476,12,360,0.027412891387939453
3477,13,360,0.026183605194091797
3478,14,360,0.02538323402404785
3479,15,360,0.02413177490234375
3480,16,360,0.02306389808654785
3481,17,360,0.021776437759399414
3482,18,360,0.021328449249267578
3483,19,360,0.02069878578186035
3484,20,360,0.020323514938354492
3485,21,360,0.01971125602722168
3486,22,360,0.019051551818847656
3487,23,360,0.018212080001831055
3488,24,360,0.0175626277923584
3489,25,360,0.017483234405517578
3490,26,360,0.017221450805664062
3491,27,360,0.01674675941467285
3492,28,360,0.01633477210998535
3493,29,360,0.015894412994384766
3494,30,360,0.015497684478759766
3495,31,360,0.01537775993347168
3496,32,360,0.015113115310668945
3497,33,360,0.014752388000488281
3498,34,360,0.014497756958007812
3499,35,360,0.014304161071777344
3500,36,360,0.013931989669799805
3501,37,360,0.013807296752929688
3502,38,360,0.013592243194580078
3503,39,360,0.013299226760864258
3504,40,360,0.013255596160888672
3505,41,360,0.012841463088989258
3506,42,360,0.012694358825683594
3507,43,360,0.012647151947021484
3508,44,360,0.012581110000610352
3509,45,360,0.012316226959228516
3510,46,360,0.012093782424926758
3511,47,360,0.011508703231811523
3512,48,360,0.01160120964050293
3513,49,360,0.011541604995727539
3514,50,360,0.011626482009887695
3515,51,360,0.011526823043823242
3516,52,360,0.011422395706176758
3517,53,360,0.011289119720458984
3518,54,360,0.011171340942382812
3519,55,360,0.011022329330444336
3520,56,360,0.010999441146850586
3521,57,360,0.010866403579711914
3522,58,360,0.01084446907043457
3523,59,360,0.010724782943725586
3524,60,360,0.01062917709350586
3525,61,360,0.01042628288269043
3526,62,360,0.010352134704589844
3527,63,360,0.01027059555053711
3528,64,360,0.010232686996459961
3529,65,360,0.01022195816040039
3530,66,360,0.010061979293823242
3531,67,360,0.009895801544189453
3532,68,360,0.010077953338623047
3533,69,360,0.010019302368164062
3534,70,360,0.009844541549682617
3535,71,360,0.009720325469970703
3536,72,360,0.009713411331176758
3537,73,360,0.009694814682006836
3538,74,360,0.009675741195678711
3539,75,360,0.009463071823120117
3540,76,360,0.009595394134521484
3541,77,360,0.009623050689697266
3542,78,360,0.00945425033569336
3543,79,360,0.009343862533569336
3544,80,360,0.00923919677734375
3545,81,360,0.00921630859375
3546,82,360,0.00910496711730957
3547,83,360,0.009118795394897461
3548,84,360,0.008908510208129883
3549,85,360,0.008952617645263672
3550,86,360,0.008836746215820312
3551,87,360,0.008692264556884766
3552,88,360,0.008732080459594727
3553,89,360,0.008565187454223633
3554,90,360,0.008510351181030273
3555,91,360,0.00846552848815918
3556,92,360,0.008404731750488281
3557,93,360,0.008254528045654297
3558,94,360,0.007855415344238281
3559,95,360,0.008133172988891602
3560,96,360,0.008137941360473633
3561,97,360,0.007992029190063477
3562,98,360,0.007781028747558594
3563,99,360,0.008089780807495117
3564,1,370,0.12983131408691406
3565,2,370,0.10062217712402344
3566,3,370,0.07515144348144531
3567,4,370,0.05874133110046387
3568,5,370,0.05251002311706543
3569,6,370,0.0481112003326416
3570,7,370,0.04313063621520996
3571,8,370,0.04041314125061035
