,l_xy,n_pts,time
79,80,10,1.811981201171875e-05
80,81,10,1.9788742065429688e-05
81,82,10,1.71661376953125e-05
82,83,10,2.002716064453125e-05
83,84,10,2.8848648071289062e-05
84,85,10,1.811981201171875e-05
85,86,10,1.6927719116210938e-05
86,87,10,1.811981201171875e-05
87,88,10,5.602836608886719e-05
88,89,10,2.2172927856445312e-05
89,90,10,2.2172927856445312e-05
90,91,10,2.193450927734375e-05
91,92,10,2.09808349609375e-05
92,93,10,1.9073486328125e-05
93,94,10,1.8835067749023438e-05
94,95,10,1.621246337890625e-05
95,96,10,3.2901763916015625e-05
96,97,10,2.09808349609375e-05
97,98,10,1.9788742065429688e-05
98,99,10,1.7881393432617188e-05
99,1,20,0.0002219676971435547
100,2,20,0.00015592575073242188
101,3,20,0.00014519691467285156
102,4,20,0.00013589859008789062
103,5,20,0.00015878677368164062
104,6,20,0.00014519691467285156
105,7,20,0.00011014938354492188
106,8,20,8.916854858398438e-05
107,9,20,9.894371032714844e-05
108,10,20,9.512901306152344e-05
109,11,20,9.298324584960938e-05
110,12,20,8.988380432128906e-05
111,13,20,8.296966552734375e-05
112,14,20,8.392333984375e-05
113,15,20,6.198883056640625e-05
114,16,20,5.626678466796875e-05
115,17,20,7.605552673339844e-05
116,18,20,7.82012939453125e-05
117,19,20,4.57763671875e-05
118,20,20,8.893013000488281e-05
119,21,20,0.00011301040649414062
120,22,20,4.982948303222656e-05
121,23,20,7.796287536621094e-05
122,24,20,6.699562072753906e-05
123,25,20,8.606910705566406e-05
124,26,20,8.797645568847656e-05
125,27,20,6.127357482910156e-05
126,28,20,4.1961669921875e-05
127,29,20,6.914138793945312e-05
128,30,20,6.198883056640625e-05
129,31,20,7.700920104980469e-05
130,32,20,6.389617919921875e-05
131,33,20,6.008148193359375e-05
132,34,20,4.76837158203125e-05
133,35,20,4.410743713378906e-05
134,36,20,3.4809112548828125e-05
135,37,20,6.794929504394531e-05
136,38,20,3.814697265625e-05
137,39,20,5.412101745605469e-05
138,40,20,5.1975250244140625e-05
139,41,20,4.076957702636719e-05
140,42,20,6.198883056640625e-05
141,43,20,8.606910705566406e-05
142,44,20,7.390975952148438e-05
143,45,20,5.7220458984375e-05
144,46,20,6.580352783203125e-05
145,47,20,9.226799011230469e-05
146,48,20,3.3855438232421875e-05
147,49,20,7.915496826171875e-05
148,50,20,2.8848648071289062e-05
149,51,20,3.719329833984375e-05
150,52,20,4.00543212890625e-05
151,53,20,5.602836608886719e-05
152,54,20,3.314018249511719e-05
153,55,20,5.698204040527344e-05
154,56,20,5.793571472167969e-05
155,57,20,4.410743713378906e-05
156,58,20,5.5789947509765625e-05
157,59,20,0.00013208389282226562
158,60,20,7.295608520507812e-05
159,61,20,5.0067901611328125e-05
